Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,hour,day_of_week,month,is_peak_hour,is_weekend,Load_Type_encoded,usage_lag1,usage_lag4,usage_rolling_mean,usage_rolling_std
3.53,0.0,68.4,100.0,8100,2,5,3,0,1,0,3.71,3.71,3.6075000000000212,0.20039544228853137
3.06,0.0,70.71,100.0,9000,2,5,3,0,1,0,3.31,3.67,3.4550000000000214,0.32827833712145466
3.17,0.0,69.45,100.0,9900,2,5,3,0,1,0,3.06,3.74,3.2850000000000215,0.3068658772543655
3.17,0.0,70.26,100.0,10800,3,5,3,0,1,0,3.06,3.71,3.140000000000021,0.11803954121243429
3.28,0.0,69.04,100.0,11700,3,5,3,0,1,0,3.13,3.31,3.0950000000000215,0.04041451830228785
3.2,0.0,69.11,100.0,12600,3,5,3,0,1,0,3.13,3.06,3.0950000000000215,0.04041451830228785
3.13,0.0,70.37,100.0,13500,3,5,3,0,1,0,3.06,3.06,3.1050000000000213,0.03316624724445965
3.2,0.0,69.11,100.0,14400,4,5,3,0,1,0,3.1,3.13,3.0875000000000212,0.03403429578528064
3.28,0.0,69.49,100.0,15300,4,5,3,0,1,0,3.06,3.13,3.0975000000000215,0.05188127429951299
3.2,0.0,69.58,100.0,16200,4,5,3,0,1,0,3.17,3.06,3.1075000000000212,0.04573474196876277
3.24,0.0,69.13,100.0,17100,4,5,3,0,1,0,3.1,3.1,3.1075000000000212,0.04573474196876277
3.2,0.0,69.11,100.0,18000,5,5,3,0,1,0,3.1,3.06,3.1075000000000212,0.04573474196876277
3.35,0.0,68.27,100.0,18900,5,5,3,0,1,0,3.06,3.17,3.0975000000000215,0.028722812471529212
3.35,0.0,68.73,100.0,19800,5,5,3,0,1,0,3.13,3.1,3.1150000000000215,0.046547466343027734
3.28,0.0,69.04,100.0,20700,5,5,3,0,1,0,3.17,3.1,3.1225000000000214,0.045734741968893856
3.64,0.0,66.94,100.0,21600,6,5,3,0,1,0,3.13,3.06,3.177500000000021,0.07088723408582583
4.1,0.0,65.56,100.0,22500,6,5,3,0,1,0,3.28,3.13,3.285000000000021,0.19399312691370832
3.49,0.0,66.41,100.0,23400,6,5,3,0,1,0,3.56,3.17,3.267500000000021,0.21029740834449379
3.67,0.0,65.37,100.0,24300,6,5,3,0,1,0,3.1,3.13,3.277500000000021,0.20238165255218196
3.53,0.0,65.5,100.0,25200,7,5,3,0,1,0,3.17,3.28,3.2225000000000215,0.22954665456730433
3.42,0.0,66.68,100.0,26100,7,5,3,0,1,0,3.06,3.56,3.0975000000000215,0.05188127429951146
3.28,0.0,68.22,100.0,27000,7,5,3,0,1,0,3.06,3.1,3.0875000000000217,0.05499999960242246
3.56,0.0,66.5,100.0,27900,7,5,3,0,1,0,3.06,3.17,3.0875000000000217,0.05499999960242246
3.6,0.0,69.61,100.0,28800,8,5,3,1,1,0,3.17,3.06,3.1950000000000216,0.20338797069398992
27.43,0.0,82.35,100.0,29700,8,5,3,1,1,0,3.49,3.06,12.385000000000021,18.290909399661636
50.94,0.0,87.18,100.0,30600,8,5,3,1,1,0,39.82,3.06,34.28250000000002,41.328459423662466
47.95,0.0,86.61,100.0,31500,8,5,3,1,1,0,90.65,3.17,54.262500000000024,40.58533181253211
23.87,0.04,96.18,100.0,32400,9,5,3,1,1,0,83.09,3.49,74.35000000000002,23.269856037371902
23.11,0.22,97.26,100.0,33300,9,5,3,1,1,1,83.84,39.82,88.57000000000002,6.398609223887997
12.85,1.26,98.15,99.98,34200,9,5,3,1,1,1,96.7,90.65,82.38750000000003,12.63103947952634
21.71,0.25,97.42,100.0,35100,9,5,3,1,1,1,65.92,83.09,85.06000000000003,13.89671423994494
7.88,3.13,99.02,99.84,36000,10,5,3,1,1,1,93.78,83.84,78.06000000000002,20.295122566765055
0.0,11.23,100.0,92.53,36900,10,5,3,1,1,2,55.84,96.7,60.73500000000002,27.41070046532927
0.0,12.56,100.0,90.06,37800,10,5,3,1,1,2,27.4,65.92,50.762500000000024,31.80036307444714
0.0,12.74,100.0,89.77,38700,10,5,3,1,1,2,26.03,93.78,33.80750000000002,14.703286197309128
0.0,12.67,100.0,89.87,39600,11,5,3,1,1,2,25.96,55.84,26.33750000000002,0.7091015441917851
4.25,0.9,98.66,99.94,40500,11,5,3,1,1,2,25.96,27.4,25.91250000000002,0.1454590434045851
5.9,0.0,97.66,100.0,41400,11,5,3,1,1,2,25.7,26.03,26.110000000000024,0.48894444126267134
7.16,0.0,96.7,100.0,42300,11,5,3,1,1,2,26.82,25.96,26.41500000000002,0.6994045085942086
8.78,0.0,96.87,100.0,43200,12,5,3,1,1,2,27.18,25.96,28.48500000000002,3.8880800746182618
4.86,17.86,97.7,77.98,44100,12,5,3,1,1,1,34.24,25.7,27.622500000000024,4.949574897568767
0.0,26.46,100.0,17.27,45000,12,5,3,1,1,1,22.25,26.82,22.077500000000022,12.623497600373618
0.0,17.35,100.0,21.66,45900,12,5,3,1,1,1,4.64,27.18,16.245000000000022,14.699116753509395
0.0,17.35,100.0,21.66,46800,13,5,3,1,1,1,3.85,34.24,8.647500000000022,9.075976990566614
0.0,13.61,100.0,78.75,47700,13,5,3,1,1,2,3.85,22.25,7.432500000000021,6.648771189723231
0.29,7.49,99.99,96.57,48600,13,5,3,1,1,2,17.39,4.64,13.237500000000022,11.652053824682504
0.07,5.87,100.0,98.1,49500,13,5,3,1,1,2,27.86,3.85,19.70000000000002,11.876365886357517
0.5,3.46,99.99,99.47,50400,14,5,3,1,1,2,29.7,3.85,27.08000000000002,6.854025581119632
0.43,3.89,99.99,99.33,51300,14,5,3,1,1,2,33.37,17.39,31.092500000000022,2.7740388725909106
6.77,1.87,99.43,99.96,52200,14,5,3,1,1,2,33.44,27.86,39.86000000000002,15.47887808165218
12.17,0.76,98.85,100.0,53100,14,5,3,1,1,2,62.93,29.7,52.335000000000015,22.89342336421813
8.71,1.15,99.23,99.99,54000,15,5,3,1,1,2,79.6,33.37,61.39000000000002,19.85294436601287
13.0,0.36,98.77,100.0,54900,15,5,3,1,1,2,69.59,33.44,73.52250000000002,8.868706688877724
12.85,0.5,98.84,100.0,55800,15,5,3,1,1,2,81.97,62.93,78.72500000000002,6.3217639943306105
12.78,0.22,98.91,100.0,56700,15,5,3,1,1,2,83.74,79.6,80.29000000000002,7.308438045621153
5.76,1.55,99.51,99.96,57600,16,5,3,1,1,2,85.86,69.59,77.32000000000002,13.169695010389594
9.4,1.08,99.16,99.99,58500,16,5,3,1,1,2,57.71,81.97,74.80000000000001,12.945828156849554
5.65,1.91,99.52,99.95,59400,16,5,3,1,1,2,71.89,83.74,68.28250000000001,13.495498941005257
16.38,0.0,98.48,100.0,60300,16,5,3,1,1,2,57.67,85.86,70.06500000000003,16.685006243131642
5.0,5.18,99.52,99.48,61200,17,5,3,1,1,2,92.99,57.71,68.30000000000001,18.681573809505647
0.0,21.89,100.0,17.8,62100,17,5,3,1,1,1,50.65,71.89,51.31750000000002,36.60660174977543
0.0,26.42,100.0,15.74,63000,17,5,3,1,1,1,3.96,57.67,37.95250000000002,42.756673065927984
0.0,26.57,100.0,15.0,63900,17,5,3,1,1,1,4.21,92.99,15.712500000000022,23.291904709576006
0.0,26.5,100.0,15.03,64800,18,5,3,1,1,1,4.03,50.65,4.057500000000021,0.10688779144763028
0.0,9.97,100.0,36.02,65700,18,5,3,1,1,1,4.03,3.96,4.030000000000022,0.14696938443271643
0.0,8.28,100.0,41.53,66600,18,5,3,1,1,1,3.85,4.21,3.9225000000000216,0.1273773918733344
0.0,21.78,100.0,17.89,67500,18,5,3,1,1,1,3.78,4.03,3.905000000000021,0.11150485771379436
0.0,26.64,100.0,14.96,68400,19,5,3,0,1,1,3.96,4.03,3.9050000000000216,0.11150485771379436
0.0,26.6,100.0,14.98,69300,19,5,3,0,1,1,4.03,3.85,3.9500000000000215,0.11803954123007444
0.0,26.57,100.0,15.14,70200,19,5,3,0,1,1,4.03,3.78,4.022500000000021,0.04573474201515515
0.0,26.64,100.0,14.85,71100,19,5,3,0,1,1,4.07,3.96,4.032500000000022,0.02872281254566566
0.0,26.64,100.0,14.85,72000,20,5,3,0,1,1,4.0,4.03,4.025000000000022,0.03316624730849051
0.0,26.75,100.0,14.9,72900,20,5,3,0,1,1,4.0,4.03,4.025000000000022,0.03316624730849051
0.0,26.57,100.0,15.0,73800,20,5,3,0,1,1,4.03,4.07,4.015000000000022,0.01732050693601687
0.0,26.6,100.0,14.98,74700,20,5,3,0,1,1,4.03,4.0,4.022500000000021,0.014999998684203424
0.0,26.6,100.0,14.87,75600,21,5,3,0,1,1,4.03,4.0,4.022500000000021,0.014999998684203424
0.0,26.68,100.0,14.83,76500,21,5,3,0,1,1,4.0,4.03,4.015000000000021,0.01732050693601687
0.0,26.71,100.0,14.92,77400,21,5,3,0,1,1,4.0,4.03,4.015000000000022,0.01732050693601687
0.0,26.75,100.0,14.9,78300,21,5,3,0,1,1,4.03,4.03,4.015000000000021,0.01732050693601687
0.0,25.6,100.0,15.02,79200,22,5,3,0,1,1,4.03,4.0,3.987500000000021,0.0665206731813536
1.26,9.97,92.93,30.3,80100,22,5,3,0,1,1,3.89,4.0,3.780000000000021,0.4119870547646877
3.53,0.0,65.5,100.0,81000,22,5,3,0,1,1,3.17,4.03,3.5375000000000214,0.49324605079700073
3.49,0.0,66.41,100.0,81900,22,5,3,0,1,1,3.06,4.03,3.3050000000000215,0.39264063292872137
3.38,0.0,67.11,100.0,82800,23,5,3,0,1,1,3.1,3.89,3.0975000000000215,0.05188127433395208
3.02,0.0,70.36,100.0,83700,23,5,3,0,1,0,3.06,3.17,3.0525000000000215,0.045734742007382256
2.84,0.0,72.04,100.0,84600,23,5,3,0,1,0,2.99,3.06,3.0250000000000217,0.06757711614490271
2.92,0.0,71.54,100.0,85500,23,5,3,0,1,0,2.95,3.1,2.997500000000022,0.045734742006941886
2.92,0.0,72.35,100.0,0,0,5,3,0,1,0,2.99,3.06,2.9975000000000214,0.045734742006941886
3.02,0.0,70.36,100.0,900,0,6,3,0,1,0,3.06,2.99,2.9975000000000214,0.045734742006941886
3.13,0.0,69.08,100.0,1800,0,6,3,0,1,0,2.99,2.95,3.007500000000021,0.034999999425459845
3.17,0.0,68.98,100.0,2700,0,6,3,0,1,0,2.99,2.99,3.015000000000021,0.033166247297330524
3.31,0.0,68.71,100.0,3600,1,6,3,0,1,0,3.02,3.06,3.0325000000000215,0.06652067317609237
4.5,0.0,63.61,100.0,4500,1,6,3,0,1,0,3.13,2.99,3.2125000000000217,0.33708307575423047
3.38,0.0,67.11,100.0,5400,1,6,3,0,1,0,3.71,2.99,3.2300000000000213,0.3232130359787671
3.35,0.0,67.44,100.0,6300,1,6,3,0,1,0,3.06,3.02,3.240000000000021,0.3150661305609016
3.6,0.0,65.25,100.0,7200,2,6,3,0,1,0,3.06,3.13,3.2325000000000212,0.3188913084839623
3.35,0.0,66.96,100.0,8100,2,6,3,0,1,0,3.1,3.71,3.060000000000021,0.03265986262199143
3.13,0.0,69.91,100.0,9000,2,6,3,0,1,0,3.02,3.06,3.0600000000000214,0.03265986262199143
3.24,0.0,68.18,100.0,9900,2,6,3,0,1,0,3.06,3.06,3.050000000000021,0.038297083785583885
3.28,0.0,68.22,100.0,10800,3,6,3,0,1,0,3.02,3.1,3.0400000000000214,0.023094009897360226
3.35,0.0,66.96,100.0,11700,3,6,3,0,1,0,3.06,3.02,3.0400000000000214,0.023094009897360226
3.28,0.0,67.73,100.0,12600,3,6,3,0,1,0,3.02,3.06,3.0300000000000216,0.019999998994967908
3.13,0.0,70.37,100.0,13500,3,6,3,0,1,0,3.02,3.02,3.0500000000000216,0.038297083785583885
3.13,0.0,69.43,100.0,14400,4,6,3,0,1,0,3.1,3.06,3.0400000000000214,0.03999999949757554
4.07,0.0,64.77,100.0,15300,4,6,3,0,1,0,3.02,3.02,3.1500000000000217,0.2100793499923774
3.85,0.0,65.64,100.0,16200,4,6,3,0,1,0,3.46,3.02,3.2325000000000212,0.20678088232058617
3.13,0.0,69.91,100.0,17100,4,6,3,0,1,0,3.35,3.1,3.2225000000000215,0.21608254586293207
3.1,0.0,70.25,100.0,18000,5,6,3,0,1,0,3.06,3.02,3.2325000000000212,0.2041853731945887
3.13,0.0,69.91,100.0,18900,5,6,3,0,1,0,3.06,3.46,3.132500000000021,0.14499999986163387
3.06,0.0,70.24,100.0,19800,5,6,3,0,1,0,3.06,3.35,3.050000000000021,0.01999999899533949
3.17,0.0,68.98,100.0,20700,5,6,3,0,1,0,3.02,3.06,3.0400000000000214,0.023094009897365524
3.02,0.0,70.36,100.0,21600,6,6,3,0,1,0,3.02,3.06,3.0225000000000217,0.028722812532785007
3.02,0.0,71.17,100.0,22500,6,6,3,0,1,0,2.99,3.06,3.0225000000000213,0.028722812532785007
3.1,0.0,69.42,100.0,23400,6,6,3,0,1,0,3.06,3.02,3.015000000000022,0.03316624729733575
3.24,0.0,67.32,100.0,24300,6,6,3,0,1,0,2.99,3.02,2.9975000000000214,0.04573474200694597
3.38,0.0,66.26,100.0,25200,7,6,3,0,1,0,2.95,2.99,2.9975000000000214,0.04573474200694597
4.18,0.0,64.52,100.0,26100,7,6,3,0,1,0,2.99,3.06,3.115000000000021,0.27730849240486843
3.28,0.0,68.69,100.0,27000,7,6,3,0,1,0,3.53,2.99,3.1425000000000214,0.2660043858533434
3.28,0.0,67.37,100.0,27900,7,6,3,0,1,0,3.1,2.95,3.152500000000021,0.2569533030725395
3.31,0.0,67.03,100.0,28800,8,6,3,1,1,0,2.99,2.99,3.152500000000021,0.2569533030725395
3.31,0.0,66.53,100.0,29700,8,6,3,1,1,0,2.99,3.53,3.0075000000000216,0.06448514009534208
3.28,0.0,67.37,100.0,30600,8,6,3,1,1,0,2.95,3.1,2.9800000000000213,0.01999999899406198
3.31,0.11,68.36,99.94,31500,8,6,3,1,1,0,2.99,2.99,3.007500000000021,0.06448514009534231
0.0,13.75,100.0,22.47,32400,9,6,3,1,1,0,3.1,2.99,3.052500000000021,0.10078855735225517
0.0,17.96,100.0,17.38,33300,9,6,3,1,1,0,3.17,2.95,3.1075000000000212,0.08499999976385728
0.0,18.0,100.0,17.5,34200,9,6,3,1,1,0,3.17,2.99,3.1600000000000215,0.042426406398541394
0.0,18.0,100.0,17.34,35100,9,6,3,1,1,0,3.2,3.1,3.1775000000000215,0.01499999866356662
0.0,24.73,100.0,14.95,36000,10,6,3,1,1,0,3.17,3.17,3.3200000000000216,0.2803569153062062
0.0,22.1,100.0,15.6,36900,10,6,3,1,1,0,3.74,3.17,3.4000000000000217,0.26870057677658554
0.0,17.96,100.0,17.38,37800,10,6,3,1,1,0,3.49,3.2,3.3925000000000214,0.27645071886335243
0.0,18.0,100.0,17.34,38700,10,6,3,1,1,0,3.17,3.17,3.3925000000000214,0.27645071886335243
0.0,18.07,100.0,17.07,39600,11,6,3,1,1,0,3.17,3.74,3.240000000000021,0.1677299415527418
0.0,6.98,100.0,40.15,40500,11,6,3,1,1,0,3.13,3.49,3.132500000000021,0.051881274334202976
0.0,6.26,100.0,43.45,41400,11,6,3,1,1,0,3.06,3.17,3.095000000000021,0.06757711614528569
0.0,6.16,100.0,44.49,42300,11,6,3,1,1,0,3.02,3.17,3.067500000000021,0.0457347420075084
0.0,6.19,100.0,43.85,43200,12,6,3,1,1,0,3.06,3.13,3.0400000000000214,0.02309400989737292
0.0,14.0,100.0,22.08,44100,12,6,3,1,1,0,3.02,3.06,3.067500000000021,0.0708872341104284
0.0,17.78,100.0,17.71,45000,12,6,3,1,1,0,3.17,3.02,3.1125000000000216,0.08616843946515186
0.0,17.78,100.0,17.93,45900,12,6,3,1,1,0,3.2,3.06,3.1575000000000215,0.09604686335270098
0.0,17.82,100.0,17.51,46800,13,6,3,1,1,0,3.24,3.02,3.1950000000000216,0.03316624729932225
0.0,27.11,100.0,14.06,47700,13,6,3,1,1,0,3.17,3.17,3.3650000000000215,0.32460232073525114
0.0,22.36,100.0,15.42,48600,13,6,3,1,1,0,3.85,3.2,3.4375000000000213,0.30739496844737696
0.0,17.82,100.0,17.51,49500,13,6,3,1,1,0,3.49,3.24,3.4200000000000212,0.3239341496252252
0.0,17.78,100.0,17.93,50400,14,6,3,1,1,0,3.17,3.17,3.4375000000000213,0.3073949684473769
0.0,17.78,100.0,17.55,51300,14,6,3,1,1,0,3.24,3.85,3.2675000000000214,0.15195942427713932
0.0,17.75,100.0,17.74,52200,14,6,3,1,1,0,3.17,3.49,3.1950000000000216,0.03316624729932468
0.0,17.75,100.0,17.74,53100,14,6,3,1,1,0,3.2,3.17,3.2025000000000214,0.028722812535081653
0.0,17.68,100.0,18.03,54000,15,6,3,1,1,0,3.2,3.24,3.2025000000000214,0.028722812535081653
0.0,17.75,100.0,17.96,54900,15,6,3,1,1,0,3.24,3.17,3.2200000000000215,0.023094009900222656
0.0,17.68,100.0,18.03,55800,15,6,3,1,1,0,3.24,3.2,3.2300000000000213,0.019999998998639086
0.0,17.78,100.0,17.71,56700,15,6,3,1,1,0,3.24,3.2,3.2300000000000217,0.019999998998639086
0.0,17.82,100.0,17.3,57600,16,6,3,1,1,0,3.2,3.24,3.2025000000000214,0.05188127433469734
0.0,17.86,100.0,17.48,58500,16,6,3,1,1,0,3.13,3.24,3.1850000000000214,0.046547466381955886
0.0,17.78,100.0,17.55,59400,16,6,3,1,1,0,3.17,3.24,3.1675000000000213,0.028722812534635756
0.0,17.82,100.0,18.1,60300,16,6,3,1,1,0,3.17,3.2,3.187500000000021,0.06448514009636468
0.0,17.86,100.0,17.26,61200,17,6,3,1,1,0,3.28,3.13,3.1875000000000213,0.06448514009636468
0.0,21.2,100.0,16.11,62100,17,6,3,1,1,0,3.13,3.17,3.260000000000021,0.14764823046676692
0.0,27.04,100.0,14.24,63000,17,6,3,1,1,0,3.46,3.17,3.4400000000000213,0.32893768400732
0.0,18.18,100.0,17.55,63900,17,6,3,1,1,0,3.89,3.28,3.4300000000000215,0.3359563463111819
0.0,17.71,100.0,17.78,64800,18,6,3,1,1,0,3.24,3.13,3.447500000000021,0.31637267048019735
0.0,6.91,100.0,40.93,65700,18,6,3,1,1,0,3.2,3.46,3.3575000000000217,0.3598495055251648
0.0,5.44,100.0,49.51,66600,18,6,3,1,1,0,3.1,3.89,3.1600000000000215,0.07118052139849033
0.0,14.22,100.0,22.67,67500,18,6,3,1,1,0,3.1,3.24,3.1775000000000215,0.10012492177228946
0.0,17.42,100.0,18.67,68400,19,6,3,0,1,0,3.31,3.2,3.2050000000000214,0.12124355636456413
0.0,17.42,100.0,18.67,69300,19,6,3,0,1,0,3.31,3.1,3.257500000000021,0.10499999980936066
0.0,17.39,100.0,19.3,70200,19,6,3,0,1,0,3.31,3.1,3.3375000000000212,0.05499999963658567
0.0,17.42,100.0,18.88,71100,19,6,3,0,1,0,3.42,3.31,3.3475000000000215,0.05188127433572181
0.0,17.53,100.0,18.55,72000,20,6,3,0,1,0,3.35,3.31,3.3475000000000215,0.05188127433572181
0.0,17.5,100.0,18.42,72900,20,6,3,0,1,0,3.31,3.31,3.340000000000021,0.06055300675187753
0.0,17.39,100.0,18.92,73800,20,6,3,0,1,0,3.28,3.42,3.3225000000000215,0.03403429584032475
0.0,17.35,100.0,19.34,74700,20,6,3,0,1,0,3.35,3.35,3.3400000000000216,0.06055300675187759
0.0,17.5,100.0,18.58,75600,21,6,3,0,1,0,3.42,3.31,3.340000000000021,0.06055300675187759
0.0,22.97,100.0,16.07,76500,21,6,3,0,1,0,3.31,3.28,3.4550000000000214,0.19536291005914463
0.0,20.7,100.0,17.13,77400,21,6,3,0,1,0,3.74,3.35,3.5175000000000214,0.1905037181443536
0.0,17.42,100.0,18.88,78300,21,6,3,0,1,0,3.6,3.42,3.5000000000000213,0.2051016007417067
0.0,17.5,100.0,18.8,79200,22,6,3,0,1,0,3.35,3.31,3.5100000000000215,0.19339079595511033
1.3,10.12,92.81,30.49,80100,22,6,3,0,1,0,3.35,3.74,3.3850000000000215,0.1524248447379643
3.74,0.0,63.82,100.0,81000,22,6,3,0,1,0,3.24,3.6,3.260000000000021,0.11860297899561362
3.67,0.0,64.04,100.0,81900,22,6,3,0,1,0,3.1,3.35,3.1875000000000213,0.13301002453417074
3.53,0.0,65.01,100.0,82800,23,6,3,0,1,0,3.06,3.35,3.1050000000000217,0.09574271056597519
3.2,0.0,68.64,100.0,83700,23,6,3,0,1,0,3.02,3.24,3.0500000000000216,0.03829708378557932
3.28,0.0,68.22,100.0,84600,23,6,3,0,1,0,3.02,3.1,3.0400000000000214,0.02309400989735211
3.42,0.0,66.68,100.0,85500,23,6,3,0,1,0,3.06,3.06,3.0400000000000214,0.02309400989735211
3.92,0.0,64.17,100.0,0,0,6,3,0,1,0,3.06,3.02,3.1050000000000217,0.11818065250505273
4.46,0.0,61.63,100.0,900,0,0,3,0,0,0,3.28,3.02,3.2225000000000215,0.20629671178492645
3.64,0.0,64.35,100.0,1800,0,0,3,0,0,0,3.49,3.06,3.2225000000000215,0.20629671178492645
3.78,0.0,64.26,100.0,2700,0,0,3,0,0,0,3.06,3.06,3.2500000000000213,0.18348478581786157
3.74,0.0,63.82,100.0,3600,1,0,3,0,0,0,3.17,3.28,3.2050000000000214,0.19536291005867387
3.71,0.0,63.63,100.0,4500,1,0,3,0,0,0,3.1,3.49,3.0975000000000215,0.051881274333949685
3.82,0.0,62.52,100.0,5400,1,0,3,0,0,0,3.06,3.06,3.0975000000000215,0.051881274333949685
3.71,0.0,64.12,100.0,6300,1,0,3,0,0,0,3.06,3.17,3.0800000000000214,0.023094009897988203
3.74,0.0,64.18,100.0,7200,2,0,3,0,0,0,3.1,3.1,3.0875000000000212,0.03403429583778503
3.82,0.0,63.01,100.0,8100,2,0,3,0,0,0,3.13,3.06,3.0975000000000215,0.028722812533731334
3.74,0.0,63.32,100.0,9000,2,0,3,0,0,0,3.1,3.06,3.0975000000000215,0.028722812533731334
3.74,0.0,63.82,100.0,9900,2,0,3,0,0,0,3.06,3.1,3.0975000000000215,0.028722812533731334
3.71,0.0,64.12,100.0,10800,3,0,3,0,0,0,3.1,3.13,3.090000000000021,0.01999999899605932
4.57,0.0,60.36,100.0,11700,3,0,3,0,0,0,3.1,3.1,3.1800000000000215,0.18761663028609302
4.39,0.0,62.99,100.0,12600,3,0,3,0,0,0,3.46,3.06,3.305000000000021,0.24020824290602605
3.64,0.0,64.84,100.0,13500,3,0,3,0,0,0,3.56,3.1,3.3050000000000215,0.24020824290602605
3.6,0.0,64.76,100.0,14400,4,0,3,0,0,0,3.1,3.1,3.2950000000000212,0.25212430788533613
3.56,0.0,65.18,100.0,15300,4,0,3,0,0,0,3.06,3.46,3.195000000000021,0.24406283335769574
3.6,0.0,64.76,100.0,16200,4,0,3,0,0,0,3.06,3.56,3.070000000000021,0.019999998995699257
3.6,0.0,65.25,100.0,17100,4,0,3,0,0,0,3.06,3.1,3.070000000000021,0.019999998995699257
3.53,0.0,65.99,100.0,18000,5,0,3,0,0,0,3.1,3.06,3.0800000000000214,0.023094009897993997
3.56,0.0,65.18,100.0,18900,5,0,3,0,0,0,3.1,3.06,3.0800000000000214,0.023094009897993997
3.53,0.0,65.5,100.0,19800,5,0,3,0,0,0,3.06,3.06,3.0800000000000214,0.023094009897993997
3.49,0.0,65.93,100.0,20700,5,0,3,0,0,0,3.06,3.1,3.0700000000000216,0.019999998995699257
3.46,0.0,66.25,100.0,21600,6,0,3,0,0,0,3.06,3.1,3.06,0.0
3.35,0.0,67.44,100.0,22500,6,0,3,0,0,0,3.06,3.06,3.06,0.0
3.42,0.0,65.82,100.0,23400,6,0,3,0,0,0,3.06,3.06,3.0425000000000213,0.03499999942582571
3.42,0.0,65.82,100.0,24300,6,0,3,0,0,0,2.99,3.06,3.0250000000000212,0.040414518345865506
3.35,0.0,66.59,100.0,25200,7,0,3,0,0,0,2.99,3.06,3.007500000000021,0.03499999942545901
4.0,0.0,66.9,100.0,26100,7,0,3,0,0,0,2.99,3.06,3.1425000000000214,0.3049999999342313
4.57,0.0,72.06,100.0,27000,7,0,3,0,0,0,3.6,2.99,3.582500000000022,0.8297539795788088
3.78,0.0,73.85,100.0,27900,7,0,3,0,0,0,4.75,2.99,3.8700000000000214,0.7515761216450939
2.92,0.0,79.45,100.0,28800,8,0,3,1,0,0,4.14,2.99,4.077500000000021,0.5001583082324037
6.23,0.0,77.01,100.0,29700,8,0,3,1,0,0,3.82,3.6,5.0575000000000205,1.686384198997356
59.18,0.0,83.74,100.0,30600,8,0,3,1,0,0,7.52,4.75,26.54000000000002,42.792750164795955
74.34,0.0,85.55,100.0,31500,8,0,3,1,0,0,90.68,4.14,56.20500000000002,59.827076088785525
48.82,0.0,88.95,100.0,32400,9,0,3,1,0,0,122.8,3.82,79.01000000000002,49.73775896305224
44.35,0.0,93.73,100.0,33300,9,0,3,1,0,1,95.04,7.52,106.95500000000003,16.43477917912811
35.28,0.0,92.58,100.0,34200,9,0,3,1,0,1,119.3,90.68,105.88500000000002,17.919809336784308
52.52,0.0,91.19,100.0,35100,9,0,3,1,0,1,86.4,122.8,104.36250000000003,16.1776602655236
55.94,0.0,91.88,100.0,36000,10,0,3,1,0,1,116.71,95.04,113.15500000000002,18.77145084075037
31.57,0.0,94.05,100.0,36900,10,0,3,1,0,2,130.21,119.3,105.1825,21.816683791692583
38.12,0.0,94.8,100.0,37800,10,0,3,1,0,2,87.41,86.4,111.97750000000002,17.897399019597987
21.53,0.0,93.67,100.0,38700,10,0,3,1,0,2,113.58,116.71,97.2,31.738350093643753
35.1,0.0,88.37,100.0,39600,11,0,3,1,0,2,57.6,130.21,81.21750000000002,24.94389487763859
50.08,0.0,81.1,100.0,40500,11,0,3,1,0,2,66.28,87.41,76.71750000000002,25.077637282381318
45.54,0.0,80.7,100.0,41400,11,0,3,1,0,2,69.41,113.58,63.88250000000002,5.114322209899597
40.93,0.0,80.58,100.0,42300,11,0,3,1,0,2,62.24,57.6,63.405000000000015,5.921826857764303
45.65,0.0,79.64,100.0,43200,12,0,3,1,0,2,55.69,66.28,61.86500000000001,5.722566440564135
8.06,17.42,92.3,74.29,44100,12,0,3,1,0,1,60.12,69.41,49.34500000000001,20.195221381967123
0.0,26.1,100.0,23.71,45000,12,0,3,1,0,1,19.33,62.24,35.37750000000001,26.60668008226478
0.0,25.96,100.0,24.22,45900,12,0,3,1,0,1,6.37,55.69,23.07500000000001,25.43493725829317
0.0,26.03,100.0,22.89,46800,13,0,3,1,0,1,6.48,60.12,9.575000000000014,6.50507750401952
12.53,3.96,96.67,99.65,47700,13,0,3,1,0,2,6.12,19.33,16.577500000000015,20.50888648854375
18.36,0.0,95.04,100.0,48600,13,0,3,1,0,2,47.34,6.37,29.015000000000015,26.473218542519177
19.8,0.0,94.7,100.0,49500,13,0,3,1,0,2,56.12,6.48,41.992500000000014,24.385079283583575
31.36,0.0,89.88,100.0,50400,14,0,3,1,0,2,58.39,6.12,56.53750000000001,7.034592501820353
26.86,0.0,90.3,100.0,51300,14,0,3,1,0,2,64.3,47.34,58.81500000000001,3.791310239657976
27.97,0.0,90.06,100.0,52200,14,0,3,1,0,2,56.45,56.12,59.27500000000001,3.451748349267232
33.95,0.0,88.56,100.0,53100,14,0,3,1,0,2,57.96,58.39,60.860000000000014,4.268824974939843
26.53,0.0,90.49,100.0,54000,15,0,3,1,0,2,64.73,64.3,58.88750000000001,3.961248750920448
16.88,0.0,94.58,100.0,54900,15,0,3,1,0,2,56.41,56.45,57.06000000000002,6.397598507773643
18.04,0.0,93.95,100.0,55800,15,0,3,1,0,2,49.14,57.96,54.94500000000001,7.331177713482743
